old_track_uri,new_track_uri
spotify:track:64Oz04VZn5uMjAafC2WUj8,spotify:track:1mEaiE4yw6BsaNMsctM4Sr
spotify:track:1mEaiE4yw6BsaNMsctM4Sr,spotify:track:1mEaiE4yw6BsaNMsctM4Sr
spotify:track:03C8y1en48wMpca3qomxqF,spotify:track:4b1yqONf1IrjhG69u6vmRC
spotify:track:4b1yqONf1IrjhG69u6vmRC,spotify:track:4b1yqONf1IrjhG69u6vmRC
spotify:track:6KcgHuaxy9LcdA8ncn3bpa,spotify:track:6HIZIhqCq2Wvnro9GCv9cA
spotify:track:6HIZIhqCq2Wvnro9GCv9cA,spotify:track:6HIZIhqCq2Wvnro9GCv9cA
spotify:track:0rtTCrUcfC0v1b1jfjvfi0,spotify:track:1Ibn3CNFcN8HFaWzyy6bHy
spotify:track:1Ibn3CNFcN8HFaWzyy6bHy,spotify:track:1Ibn3CNFcN8HFaWzyy6bHy
spotify:track:0iP3yyLDwF8kAky32PMgsJ,spotify:track:37jqj9gyQztkNJhX2ZhDLe
spotify:track:37jqj9gyQztkNJhX2ZhDLe,spotify:track:37jqj9gyQztkNJhX2ZhDLe
spotify:track:7k5K529BF0y6yEbDVoJr34,spotify:track:4dYfbsV56rlrlcmWInxyGM
spotify:track:4dYfbsV56rlrlcmWInxyGM,spotify:track:4dYfbsV56rlrlcmWInxyGM
spotify:track:3EJ0T0kN4nxOKUetDHgIm7,spotify:track:68cFjtZ4RbVwpv76TwCe0A
spotify:track:68cFjtZ4RbVwpv76TwCe0A,spotify:track:68cFjtZ4RbVwpv76TwCe0A
spotify:track:4W1VDzvrBBG0lZvC221Qh5,spotify:track:2TfHuXx68GAVR71kUQttvJ
spotify:track:2TfHuXx68GAVR71kUQttvJ,spotify:track:2TfHuXx68GAVR71kUQttvJ
spotify:track:4bmRJGOIegqYIBQrOga05Q,spotify:track:1msgEd8W5hBZAOmd3s9hC0
spotify:track:1msgEd8W5hBZAOmd3s9hC0,spotify:track:1msgEd8W5hBZAOmd3s9hC0
spotify:track:7cujJQPxdHeDz5mKLmv0bu,spotify:track:6ItpNpAK4aZhkeJsJBrywd
spotify:track:6ItpNpAK4aZhkeJsJBrywd,spotify:track:6ItpNpAK4aZhkeJsJBrywd
spotify:track:1xXzUsqERIjmGAcofumFeP,spotify:track:3Sf6ijn5pjxt7Pasrnycn5
spotify:track:3Sf6ijn5pjxt7Pasrnycn5,spotify:track:3Sf6ijn5pjxt7Pasrnycn5
spotify:track:5LiYW1rG67exQ0a3ECB4su,spotify:track:3K6g6x9Ad6LFHtFKDyGU5N
spotify:track:3K6g6x9Ad6LFHtFKDyGU5N,spotify:track:3K6g6x9Ad6LFHtFKDyGU5N
spotify:track:7i170lRaRdn5H8yRnCyHG2,spotify:track:1NhilkWAvuOHN3c0m88N98
spotify:track:1NhilkWAvuOHN3c0m88N98,spotify:track:1NhilkWAvuOHN3c0m88N98
spotify:track:4JXgjCEa0xcuhAmIDiR1ue,spotify:track:3PY5YU5S73veYyVEZMHwYB
spotify:track:3PY5YU5S73veYyVEZMHwYB,spotify:track:3PY5YU5S73veYyVEZMHwYB
spotify:track:1yUw9qfbqQooBhkrxz2o8g,spotify:track:6SnwXJTehRbJyDgTlZc1Tr
spotify:track:6SnwXJTehRbJyDgTlZc1Tr,spotify:track:6SnwXJTehRbJyDgTlZc1Tr
spotify:track:6IjuLWPRLmCYsfZIajtALJ,spotify:track:7G0Yar2BaHpKW4GrD9SOXS
spotify:track:7G0Yar2BaHpKW4GrD9SOXS,spotify:track:7G0Yar2BaHpKW4GrD9SOXS
spotify:track:4bJT8LxTkUCH9q6s7bEgM5,spotify:track:1lW62Z2BOtL2xl3PR68AEk
spotify:track:1lW62Z2BOtL2xl3PR68AEk,spotify:track:1lW62Z2BOtL2xl3PR68AEk
spotify:track:049V1aSofNvW906vGZgFsD,spotify:track:3Cl3uNEcYu5SDhLLXN5yhi
spotify:track:3Cl3uNEcYu5SDhLLXN5yhi,spotify:track:3Cl3uNEcYu5SDhLLXN5yhi
spotify:track:7kph8uPhOXHMfKzPJvIeah,spotify:track:2D1MK9oaxy7axXggy3iVbp
spotify:track:2D1MK9oaxy7axXggy3iVbp,spotify:track:2D1MK9oaxy7axXggy3iVbp
spotify:track:1v6ItlyrlixnACYb6udSDl,spotify:track:3SktMqZmo3M9zbB7oKMIF7
spotify:track:3SktMqZmo3M9zbB7oKMIF7,spotify:track:3SktMqZmo3M9zbB7oKMIF7
spotify:track:3bH4HzoZZFq8UpZmI2AMgV,spotify:track:4T6FWA703h6H7zk1FoSARw
spotify:track:4T6FWA703h6H7zk1FoSARw,spotify:track:4T6FWA703h6H7zk1FoSARw
spotify:track:3f8Uygfz3CIpUCo6H6iNOJ,spotify:track:2jdAk8ATWIL3dwT47XpRfu
spotify:track:2jdAk8ATWIL3dwT47XpRfu,spotify:track:2jdAk8ATWIL3dwT47XpRfu
spotify:track:3da5WJxxgsJfLZIcn4MXWJ,spotify:track:5imShWWzwqfAJ9gXFpGAQh
spotify:track:5imShWWzwqfAJ9gXFpGAQh,spotify:track:5imShWWzwqfAJ9gXFpGAQh
spotify:track:2uuupTirBvf7iQ8mWN7v1O,spotify:track:51lPx6ZCSalL2kvSrDUyJc
spotify:track:51lPx6ZCSalL2kvSrDUyJc,spotify:track:51lPx6ZCSalL2kvSrDUyJc
spotify:track:4bKngd9pL18EtDtqd4KpEH,spotify:track:7LRfQa9pqanJ6ZSrlZQGDF
spotify:track:7LRfQa9pqanJ6ZSrlZQGDF,spotify:track:7LRfQa9pqanJ6ZSrlZQGDF
spotify:track:14UlOWz2isoK8qffQfggse,spotify:track:6db1adyGrmDHZsBwWBAzwE
spotify:track:6db1adyGrmDHZsBwWBAzwE,spotify:track:6db1adyGrmDHZsBwWBAzwE
spotify:track:5TJIEKk4Wj4HPoBiJhdfbD,spotify:track:3pFECDfIFPvNLYz6N2Ub36
spotify:track:3pFECDfIFPvNLYz6N2Ub36,spotify:track:3pFECDfIFPvNLYz6N2Ub36
spotify:track:0B8TrxLj2hCvILKuTdQB9R,spotify:track:6UqjaI4yIo2uA0kA6ej8ui
spotify:track:6UqjaI4yIo2uA0kA6ej8ui,spotify:track:6UqjaI4yIo2uA0kA6ej8ui
spotify:track:2RVHlLmHtvV8fMDMdSBDCJ,spotify:track:2vT6CAiU9DEeTTu0LC88ib
spotify:track:2vT6CAiU9DEeTTu0LC88ib,spotify:track:2vT6CAiU9DEeTTu0LC88ib
spotify:track:4vRaGGiQN6l2LiQxSFg6ZP,spotify:track:5lw8Mgb4LyhriPIC86gV6e
spotify:track:5lw8Mgb4LyhriPIC86gV6e,spotify:track:5lw8Mgb4LyhriPIC86gV6e
spotify:track:6qZANDqrSAvfuSjcxBP1PD,spotify:track:00KjOnN3U40e3lXFUOue7h
spotify:track:00KjOnN3U40e3lXFUOue7h,spotify:track:00KjOnN3U40e3lXFUOue7h
spotify:track:1m6lqaLvUTxPjOo98fJH8U,spotify:track:2Grb4G6t9VIqo6moKUloom
spotify:track:2Grb4G6t9VIqo6moKUloom,spotify:track:2Grb4G6t9VIqo6moKUloom
spotify:track:6osMzmRHCVETbZMHceLRmh,spotify:track:22ykS8KWpd2r4zcRZ0XMK5
spotify:track:22ykS8KWpd2r4zcRZ0XMK5,spotify:track:22ykS8KWpd2r4zcRZ0XMK5
spotify:track:6bP4GyrKNbcKPMDqWJqpxI,spotify:track:0aWMVrwxPNYkKmFthzmpRi
spotify:track:0aWMVrwxPNYkKmFthzmpRi,spotify:track:0aWMVrwxPNYkKmFthzmpRi
spotify:track:7q3kkfAVpmcZ8g6JUThi3o,spotify:track:4vLYewWIvqHfKtJDk8c8tq
spotify:track:4vLYewWIvqHfKtJDk8c8tq,spotify:track:4vLYewWIvqHfKtJDk8c8tq
spotify:track:71oEYPIDw4TMSx7lAXEGAh,spotify:track:45K0c16tItvnTeP6LukCil
spotify:track:45K0c16tItvnTeP6LukCil,spotify:track:45K0c16tItvnTeP6LukCil
spotify:track:2SGzJpfg18boMlJ8Lpi8Cz,spotify:track:2Bf0ztn37ZTxOpQYQHB4bA
spotify:track:2Bf0ztn37ZTxOpQYQHB4bA,spotify:track:2Bf0ztn37ZTxOpQYQHB4bA
spotify:track:2kehvuBXQTueaRRD09DA8o,spotify:track:22RrqBBSXkLI4nLQf1tMcf
spotify:track:22RrqBBSXkLI4nLQf1tMcf,spotify:track:22RrqBBSXkLI4nLQf1tMcf
spotify:track:23shWn6zPiM1sBtNA0IGyO,spotify:track:1fXbKmzMueOtTLIngjStcS
spotify:track:1fXbKmzMueOtTLIngjStcS,spotify:track:1fXbKmzMueOtTLIngjStcS
spotify:track:2fJwL5sgteAnrn22fUn2qa,spotify:track:1oHI0wsXon5RFZtCFhBXzZ
spotify:track:1oHI0wsXon5RFZtCFhBXzZ,spotify:track:1oHI0wsXon5RFZtCFhBXzZ
spotify:track:6Qnb0YbBnNDbKAr682GqSl,spotify:track:33H3JaaGDZfIOAVt8OSUxc
spotify:track:33H3JaaGDZfIOAVt8OSUxc,spotify:track:33H3JaaGDZfIOAVt8OSUxc
spotify:track:2AcWM65xJ2jqSsUCnNwVrP,spotify:track:51dgEcUhmKQZV2IQxNwUUW
spotify:track:51dgEcUhmKQZV2IQxNwUUW,spotify:track:51dgEcUhmKQZV2IQxNwUUW
spotify:track:5cU2l7aI8ogpsBBZfR4KnZ,spotify:track:1N7RYua9aAmm5hEUERm8l7
spotify:track:1N7RYua9aAmm5hEUERm8l7,spotify:track:1N7RYua9aAmm5hEUERm8l7
spotify:track:4X0x0waRvRmFC9pc3DdQq4,spotify:track:2qqhQoaZkY5o68AJiI1ciu
spotify:track:2qqhQoaZkY5o68AJiI1ciu,spotify:track:2qqhQoaZkY5o68AJiI1ciu
spotify:track:35okTU7Gt2ZTk5EqIZSuuC,spotify:track:1d8ja6GpEwu3aYDwVtpVmR
spotify:track:1d8ja6GpEwu3aYDwVtpVmR,spotify:track:1d8ja6GpEwu3aYDwVtpVmR
spotify:track:6isLi1GuETgKFPId7Q8gOM,spotify:track:4r4yBS5VjXbQkPMe5wTlIy
spotify:track:4r4yBS5VjXbQkPMe5wTlIy,spotify:track:4r4yBS5VjXbQkPMe5wTlIy
spotify:track:6ZmMJUM3WwHS9OA3atAkGM,spotify:track:44MPXhXOzdtwSRzT5nNivw
spotify:track:44MPXhXOzdtwSRzT5nNivw,spotify:track:44MPXhXOzdtwSRzT5nNivw
spotify:track:23NPGXlSaIqWzvxIRhM2oG,spotify:track:3d9DChrdc6BOeFsbrZ3Is0
spotify:track:3d9DChrdc6BOeFsbrZ3Is0,spotify:track:3d9DChrdc6BOeFsbrZ3Is0
spotify:track:00sqif1ghWIxr4FDGXo687,spotify:track:0bHYX16vAFaFhtEqKhCeqg
spotify:track:0bHYX16vAFaFhtEqKhCeqg,spotify:track:0bHYX16vAFaFhtEqKhCeqg
spotify:track:366MrjrvdvzAO3CVDduAnt,spotify:track:2fed1yXI1clOEddfGyKyH2
spotify:track:2fed1yXI1clOEddfGyKyH2,spotify:track:2fed1yXI1clOEddfGyKyH2
spotify:track:3lxVaCujcjOw30U92sLkJF,spotify:track:34Fj9rzvnmAfBvj1mh6ySR
spotify:track:34Fj9rzvnmAfBvj1mh6ySR,spotify:track:34Fj9rzvnmAfBvj1mh6ySR
spotify:track:5ZcCBCMtlD0OEWgENAlb5p,spotify:track:0T7aTl1t15HKHfwep4nANV
spotify:track:0T7aTl1t15HKHfwep4nANV,spotify:track:0T7aTl1t15HKHfwep4nANV
spotify:track:793evHjtSB1fGik1VvdKZb,spotify:track:5ODinRgSeHlL2Egqe3DKmb
spotify:track:5ODinRgSeHlL2Egqe3DKmb,spotify:track:5ODinRgSeHlL2Egqe3DKmb
spotify:track:17NlAopmbL9vdVKR8nSfbz,spotify:track:1ovtvpb50WVY9VFZzHp77r
spotify:track:1ovtvpb50WVY9VFZzHp77r,spotify:track:1ovtvpb50WVY9VFZzHp77r
spotify:track:7yjum1B7kQ8gFWTP0cqKMu,spotify:track:1MayFYhQQvVD4IzD7dqBBj
spotify:track:1MayFYhQQvVD4IzD7dqBBj,spotify:track:1MayFYhQQvVD4IzD7dqBBj
spotify:track:4p6xY3IFMIQG8eK12ijxkf,spotify:track:0eyMVEfl7bTgeEmi6C2wyg
spotify:track:0eyMVEfl7bTgeEmi6C2wyg,spotify:track:0eyMVEfl7bTgeEmi6C2wyg
spotify:track:4AGhTdyF9CAcPMUBsPbO49,spotify:track:4ORgqa0GOafXbApy6S8FpJ
spotify:track:7xDxcoP4rexRGNFfBbGWuv,spotify:track:4ORgqa0GOafXbApy6S8FpJ
spotify:track:68R49tAYEKt1MVONfRHRG3,spotify:track:4ORgqa0GOafXbApy6S8FpJ
spotify:track:4ORgqa0GOafXbApy6S8FpJ,spotify:track:4ORgqa0GOafXbApy6S8FpJ
spotify:track:4tFebFqxBTqEAi4l6sOHd6,spotify:track:2CtlenYH17sZ8Mzg9tgT1K
spotify:track:0P5AkViIsuLOkYunwKywuS,spotify:track:2CtlenYH17sZ8Mzg9tgT1K
spotify:track:2CtlenYH17sZ8Mzg9tgT1K,spotify:track:2CtlenYH17sZ8Mzg9tgT1K
spotify:track:4QcoKLGnBxZostci6ZifVT,spotify:track:1Jcg3rS8cFHFsZkgLBCTxP
spotify:track:1Jcg3rS8cFHFsZkgLBCTxP,spotify:track:1Jcg3rS8cFHFsZkgLBCTxP
spotify:track:4eglH6OA6eK14tsAMw6Sml,spotify:track:67w1cb9ESAnCGJkC9hW2nO
spotify:track:67w1cb9ESAnCGJkC9hW2nO,spotify:track:67w1cb9ESAnCGJkC9hW2nO
spotify:track:2RaYEwBsTYep2QLREQa8iG,spotify:track:6emkKEVCaDzDqUyaKxhCEG
spotify:track:6emkKEVCaDzDqUyaKxhCEG,spotify:track:6emkKEVCaDzDqUyaKxhCEG
spotify:track:6kmFSxoIKXROHMgkqqLQl9,spotify:track:0foUqfFNnzCnlSroyvsONr
spotify:track:6l4l6hax8d2df0BDYiVtl4,spotify:track:0foUqfFNnzCnlSroyvsONr
spotify:track:5vHmnmapdJ1PFHh2vxXJxW,spotify:track:0foUqfFNnzCnlSroyvsONr
spotify:track:0foUqfFNnzCnlSroyvsONr,spotify:track:0foUqfFNnzCnlSroyvsONr
spotify:track:0Beb8WbTKUTbmtSxLyCF3x,spotify:track:3hmX5dfwY9oRIpJKvt755u
spotify:track:3hmX5dfwY9oRIpJKvt755u,spotify:track:3hmX5dfwY9oRIpJKvt755u
spotify:track:2sb6tZH9wpEAj5YbND7gqW,spotify:track:78XFPcFYN8YFOHjtVwnPsl
spotify:track:20g7z9R1wjE7EtVnB7XEjS,spotify:track:78XFPcFYN8YFOHjtVwnPsl
spotify:track:0lZVmgyRB6BfjmCHqKM5Pu,spotify:track:78XFPcFYN8YFOHjtVwnPsl
spotify:track:78XFPcFYN8YFOHjtVwnPsl,spotify:track:78XFPcFYN8YFOHjtVwnPsl
spotify:track:1dsvDrBXe0bFiKCagpDNKL,spotify:track:5YvSToCqZvUbmSmySsYoID
spotify:track:5YvSToCqZvUbmSmySsYoID,spotify:track:5YvSToCqZvUbmSmySsYoID
spotify:track:6NlIdk3Ii2xYX1QXGVO3bE,spotify:track:7bDdKF7z3RlNcbXctKPrhs
spotify:track:7bDdKF7z3RlNcbXctKPrhs,spotify:track:7bDdKF7z3RlNcbXctKPrhs
spotify:track:05d22AXPnjhdkrJcKAHSOd,spotify:track:0qKEQiF1jQShdHivzOkpEZ
spotify:track:0qKEQiF1jQShdHivzOkpEZ,spotify:track:0qKEQiF1jQShdHivzOkpEZ
spotify:track:0QT5hq3cDnaFwSYtmA1jHL,spotify:track:0w6I46BsBmMBYJxKvSDgNN
spotify:track:0w6I46BsBmMBYJxKvSDgNN,spotify:track:0w6I46BsBmMBYJxKvSDgNN
spotify:track:18UGLLnSzePRFGc929JW6P,spotify:track:2qleCfqnTlLARDNmoc3rvx
spotify:track:2qleCfqnTlLARDNmoc3rvx,spotify:track:2qleCfqnTlLARDNmoc3rvx
spotify:track:4JOAT0HcDNovgfsymUMffX,spotify:track:4uBDO7UH7kg0raiW0JosOw
spotify:track:0w9b1Auvuhw3zLWP7KxMjT,spotify:track:4uBDO7UH7kg0raiW0JosOw
spotify:track:4uBDO7UH7kg0raiW0JosOw,spotify:track:4uBDO7UH7kg0raiW0JosOw
spotify:track:1ChIx1Vfvr3cS8MTqNrLrF,spotify:track:7flKWbPRZRCJnNTXFrzaJE
spotify:track:7flKWbPRZRCJnNTXFrzaJE,spotify:track:7flKWbPRZRCJnNTXFrzaJE
spotify:track:5MTo2C0qPhIg5hXDcgIDeU,spotify:track:4mVzCmTZeBOkvSQsuvFQWh
spotify:track:206qxxvb6LcAFzoIGu6ThG,spotify:track:4mVzCmTZeBOkvSQsuvFQWh
spotify:track:5ZsFuH16Cq7YhTbcfnQJmL,spotify:track:4mVzCmTZeBOkvSQsuvFQWh
spotify:track:4mVzCmTZeBOkvSQsuvFQWh,spotify:track:4mVzCmTZeBOkvSQsuvFQWh
spotify:track:2TBdpvgv16dosmomgXFO8j,spotify:track:2rZZGEzS9rbXJBwVfb0NNP
spotify:track:2rZZGEzS9rbXJBwVfb0NNP,spotify:track:2rZZGEzS9rbXJBwVfb0NNP
spotify:track:6KUyfQ0plIea8MjoaaI7Fh,spotify:track:1Gq7gSDSQPLPrK86XqcdAw
spotify:track:1Gq7gSDSQPLPrK86XqcdAw,spotify:track:1Gq7gSDSQPLPrK86XqcdAw
spotify:track:4pgY7jFDiYVHx39FdxdGtT,spotify:track:7kLpV0Jzw5HljNTwkLtYD5
spotify:track:06Tj8FIZIY22HG6XrOk2ix,spotify:track:7kLpV0Jzw5HljNTwkLtYD5
spotify:track:7kLpV0Jzw5HljNTwkLtYD5,spotify:track:7kLpV0Jzw5HljNTwkLtYD5
spotify:track:7yaPnY2OQAbwasg3PbKOkc,spotify:track:6L0kEnRvbeWqLRky2F9oBn
spotify:track:6L0kEnRvbeWqLRky2F9oBn,spotify:track:6L0kEnRvbeWqLRky2F9oBn
spotify:track:2WIvgRuw1yVQWLQkKUpz70,spotify:track:5aGnPAt3gKPTTC77wvm7dh
spotify:track:5aGnPAt3gKPTTC77wvm7dh,spotify:track:5aGnPAt3gKPTTC77wvm7dh
spotify:track:2e1xPSGRwQpXb9Zwpgdfxk,spotify:track:6QWpqY3BfxoOdC5RChSkSY
spotify:track:7In9nwD2LGDmHvx9f4PXFJ,spotify:track:6QWpqY3BfxoOdC5RChSkSY
spotify:track:6QWpqY3BfxoOdC5RChSkSY,spotify:track:6QWpqY3BfxoOdC5RChSkSY
spotify:track:0f1OyQodCTVJsNvt5ONudD,spotify:track:1Lceu7YgPt7DfZpRwhrvb3
spotify:track:1Lceu7YgPt7DfZpRwhrvb3,spotify:track:1Lceu7YgPt7DfZpRwhrvb3
spotify:track:7iJanil6CGJGZMk5cvgl7w,spotify:track:1IDc0eDJDNPtf8WXEF56Px
spotify:track:1IDc0eDJDNPtf8WXEF56Px,spotify:track:1IDc0eDJDNPtf8WXEF56Px
spotify:track:23Hw5riR8D4aFIjb8zhBSa,spotify:track:7H6XHI1BU8ChqhdlB9GL3K
spotify:track:7H6XHI1BU8ChqhdlB9GL3K,spotify:track:7H6XHI1BU8ChqhdlB9GL3K
spotify:track:564dOJEso5LyJVuk5rrV0O,spotify:track:3invGqKp5wAY8DYqcPdgNM
spotify:track:3invGqKp5wAY8DYqcPdgNM,spotify:track:3invGqKp5wAY8DYqcPdgNM
spotify:track:2YLGh036Log0UvaR6kEizA,spotify:track:63d5pCbE3i8wUqKLYKLrB1
spotify:track:63d5pCbE3i8wUqKLYKLrB1,spotify:track:63d5pCbE3i8wUqKLYKLrB1
spotify:track:7LhHwEFOfSXt8NUpjcKG1c,spotify:track:0U5JPGQkkhVPuJILue3JlQ
spotify:track:0U5JPGQkkhVPuJILue3JlQ,spotify:track:0U5JPGQkkhVPuJILue3JlQ
spotify:track:2dwiYM1PbwszWz3ml8Y5J3,spotify:track:2ZbLivoOquUwp4YRYs9m5o
spotify:track:3BAg3WYHUTYhmn57gZCMxE,spotify:track:2ZbLivoOquUwp4YRYs9m5o
spotify:track:2ZbLivoOquUwp4YRYs9m5o,spotify:track:2ZbLivoOquUwp4YRYs9m5o
spotify:track:7r8ohwsfrNNwpWJLh2xWBX,spotify:track:4YqDo1dpw0EdGKPK823Ijg
spotify:track:4YqDo1dpw0EdGKPK823Ijg,spotify:track:4YqDo1dpw0EdGKPK823Ijg
spotify:track:3sAgGAigznf78MPmiY4UoT,spotify:track:6Kkfe6um2NjaqHnSJ7D6aF
spotify:track:3G6v5pLMe8ZAlHIAAfUPDo,spotify:track:6Kkfe6um2NjaqHnSJ7D6aF
spotify:track:6Kkfe6um2NjaqHnSJ7D6aF,spotify:track:6Kkfe6um2NjaqHnSJ7D6aF
spotify:track:1rh6RoD2Y86GqSM9S1dxlv,spotify:track:5xcw8szJQX5z7YKA25cWuL
spotify:track:5xcw8szJQX5z7YKA25cWuL,spotify:track:5xcw8szJQX5z7YKA25cWuL
spotify:track:0dFpKMvhlgZMTGEvA2s6KR,spotify:track:332ir2EcItlNDEju0vj61P
spotify:track:332ir2EcItlNDEju0vj61P,spotify:track:332ir2EcItlNDEju0vj61P
spotify:track:3hkey80iAymiPTvi6xlSYl,spotify:track:7ygrJTt487ECy1cD89QKgy
spotify:track:7ygrJTt487ECy1cD89QKgy,spotify:track:7ygrJTt487ECy1cD89QKgy
spotify:track:7s0PbcVUsqAcYL7a7gqdWh,spotify:track:66PGaNNt2x1UVFYdZCf4Va
spotify:track:66PGaNNt2x1UVFYdZCf4Va,spotify:track:66PGaNNt2x1UVFYdZCf4Va
spotify:track:2Q5Cuuf41aj78BY3utjCKr,spotify:track:10bg02P5Aux5OhCEh454ve
spotify:track:1HjM60Fhw9D7F1Dho9kVWk,spotify:track:10bg02P5Aux5OhCEh454ve
spotify:track:10bg02P5Aux5OhCEh454ve,spotify:track:10bg02P5Aux5OhCEh454ve
spotify:track:6hhsrPsBkR1ZFD1DwpI1jA,spotify:track:25Kz5niWEREXMnsKinGHuM
spotify:track:25Kz5niWEREXMnsKinGHuM,spotify:track:25Kz5niWEREXMnsKinGHuM
spotify:track:1I4FwpDvtcsjztq5Wa2nlJ,spotify:track:3utdtSy9lo6gPK0mB0azGT
spotify:track:3utdtSy9lo6gPK0mB0azGT,spotify:track:3utdtSy9lo6gPK0mB0azGT
spotify:track:4kgOnLT1QUVNkKO9dGxrLP,spotify:track:66runzpW5spnj5tBPOmJzd
spotify:track:66runzpW5spnj5tBPOmJzd,spotify:track:66runzpW5spnj5tBPOmJzd
spotify:track:3kDETmQPYUesARpFP8H6X2,spotify:track:17Z7s0Hrov5UK7wNURW3PF
spotify:track:6dvyb5zSrPSX3jtfLErWwL,spotify:track:17Z7s0Hrov5UK7wNURW3PF
spotify:track:17Z7s0Hrov5UK7wNURW3PF,spotify:track:17Z7s0Hrov5UK7wNURW3PF
spotify:track:39Hu8zgh3M48r0vvi4MtDh,spotify:track:0cEpfZzsLJTF2ozraNSrpb
spotify:track:0cEpfZzsLJTF2ozraNSrpb,spotify:track:0cEpfZzsLJTF2ozraNSrpb
spotify:track:5u23auLdzcCr7J3ybSOgTx,spotify:track:6iDNib0Mqn7fhS83SrBhe1
spotify:track:6iDNib0Mqn7fhS83SrBhe1,spotify:track:6iDNib0Mqn7fhS83SrBhe1
spotify:track:2m4PGiW9qYR8mrVVlOUPT7,spotify:track:6wLbbFtRtoWoVXB3PEOHwW
spotify:track:6wLbbFtRtoWoVXB3PEOHwW,spotify:track:6wLbbFtRtoWoVXB3PEOHwW
spotify:track:56VzzwijUJZbr2nxawiGvh,spotify:track:56XlxlNFF47iczstqHOrPS
spotify:track:56XlxlNFF47iczstqHOrPS,spotify:track:56XlxlNFF47iczstqHOrPS
spotify:track:0o8XtlDNFdRVTpifSZB4nS,spotify:track:6rYKtKnbHzoHvJ1ohXUPBQ
spotify:track:6rYKtKnbHzoHvJ1ohXUPBQ,spotify:track:6rYKtKnbHzoHvJ1ohXUPBQ
spotify:track:6UgFWvjep3BusLX4IrEbKc,spotify:track:2HW2kGqLKCy6Ovv6gyaVr5
spotify:track:0St5OLgVr2f0y3p3OvQQ1n,spotify:track:2HW2kGqLKCy6Ovv6gyaVr5
spotify:track:2HW2kGqLKCy6Ovv6gyaVr5,spotify:track:2HW2kGqLKCy6Ovv6gyaVr5
spotify:track:1maR9asAhoyccFaoFehYhf,spotify:track:4OtifBS2cywfnHIj4FjQOf
spotify:track:4OtifBS2cywfnHIj4FjQOf,spotify:track:4OtifBS2cywfnHIj4FjQOf
spotify:track:7xZ6W8jIzHcXUzudh8xdvu,spotify:track:4xcLFKxb4ofpdYyzABI9R8
spotify:track:4xcLFKxb4ofpdYyzABI9R8,spotify:track:4xcLFKxb4ofpdYyzABI9R8
spotify:track:0f9yoZKrbvrZZsZ6KAoSJG,spotify:track:2o9v28vaKdZ9ON3mhfPbE6
spotify:track:2o9v28vaKdZ9ON3mhfPbE6,spotify:track:2o9v28vaKdZ9ON3mhfPbE6
spotify:track:1bXtkKHdcnU8zas4G3tpB4,spotify:track:64POI0RjjAd8hq7WdAsp8L
spotify:track:64POI0RjjAd8hq7WdAsp8L,spotify:track:64POI0RjjAd8hq7WdAsp8L
spotify:track:0i4nHa7wLCX11M7yIp7iTJ,spotify:track:4X8VB7lmL7o4QiypDYmqaA
spotify:track:4X8VB7lmL7o4QiypDYmqaA,spotify:track:4X8VB7lmL7o4QiypDYmqaA
spotify:track:3ZxLYZpwCo72tFTNecwg33,spotify:track:5yJXf5Ndpm0HvRmuI0F4Ii
spotify:track:6mUSE1nLCzgt0ErxEIx1RM,spotify:track:5yJXf5Ndpm0HvRmuI0F4Ii
spotify:track:5yJXf5Ndpm0HvRmuI0F4Ii,spotify:track:5yJXf5Ndpm0HvRmuI0F4Ii
spotify:track:1cKAquWUmhBRExisNRYN7o,spotify:track:6Imz1EgsiNKyqWGa8IMQg9
spotify:track:6Imz1EgsiNKyqWGa8IMQg9,spotify:track:6Imz1EgsiNKyqWGa8IMQg9
spotify:track:6N0oSpjYbBGJMrwVMmTQAx,spotify:track:5k8OvXEBK3T1V3SgPlCf1C
spotify:track:79pCyoeKNF4Zaa1BYl21AL,spotify:track:5k8OvXEBK3T1V3SgPlCf1C
spotify:track:5k8OvXEBK3T1V3SgPlCf1C,spotify:track:5k8OvXEBK3T1V3SgPlCf1C
spotify:track:5Sou3SFgfzanO0znRYlG9R,spotify:track:3X5RmftMEqyDZ5w9G3u8eU
spotify:track:3X5RmftMEqyDZ5w9G3u8eU,spotify:track:3X5RmftMEqyDZ5w9G3u8eU
spotify:track:0vLmKcgZ5ylIYJKqMpzuno,spotify:track:0054onP0Kw05Ws8rrhkIlx
spotify:track:7lm0sbZJy3lw8gFT6kUrJy,spotify:track:0054onP0Kw05Ws8rrhkIlx
spotify:track:0054onP0Kw05Ws8rrhkIlx,spotify:track:0054onP0Kw05Ws8rrhkIlx
spotify:track:6cYKxD9hEb7axNdoaqKtsE,spotify:track:3OzG6P1FoHRzbt9b6Q8nvK
spotify:track:3OzG6P1FoHRzbt9b6Q8nvK,spotify:track:3OzG6P1FoHRzbt9b6Q8nvK
spotify:track:4UedtWlXGpIYoVehzib4M7,spotify:track:1IOyKt2HoOql1KNeuCMydr
spotify:track:1OCvw7vQFB9FfNFX3v8wrx,spotify:track:1IOyKt2HoOql1KNeuCMydr
spotify:track:1IOyKt2HoOql1KNeuCMydr,spotify:track:1IOyKt2HoOql1KNeuCMydr
spotify:track:3OSUbLIk0nmUgBmJ1yUNGM,spotify:track:5G0KsZtOtin31qEfalmEU0
