artist_name,spotify_artist_id,artist_popularity,followers,main_genre,genres
Cannibal Corpse,0yLwGBQiBqhXOvmTfH2A7n,56,876280.0,brutal death metal,"brutal death metal, buffalo ny metal, death metal, metal, nu metal"
Capital Lights,0xhIBddw7R69CWKsCt2gVt,32,25203.0,christian alternative rock,"christian alternative rock, christian punk"
Capozzi,1cNpMm9NSchdIe9RdGA1MC,27,7121.0,,bass house
Capstan,3cb9CRWtkBQNjVLQNLP9FE,39,55001.0,alternative emo,"alternative emo, anthem emo, easycore, pop punk"
Car Bomb,5r1fQsxkiQl0VwUlERnDBP,31,59057.0,american metalcore,"american metalcore, avant-garde metal, djent, mathcore"
Car Seat Headrest,5PbpKlxQE0Ktl5lcNABoFf,60,654503.0,furry,"furry, indie rock, pov: indie"
Carach Angren,7sJC2WkTzn7gqUhVfP9sOm,34,95981.0,black metal,"black metal, dutch black metal, dutch metal, folk metal, melodic death metal, symphonic black metal, symphonic metal, tolkien metal, viking metal"
Caravan Palace,37J1PlAkhRK7yrZUtqaUpQ,58,990958.0,electro swing,"electro swing, nu jazz"
Caravan of Thieves,14vniO1UzLDNPLxDThpTYj,29,11124.0,dark cabaret,"dark cabaret, steampunk"
Carcass,5lhaM01nwvsMZpmPY2HVER,48,353949.0,british death metal,"british death metal, british grindcore, death 'n' roll, death metal, deathgrind, goregrind, melodic death metal, metal, speed metal, technical death metal"
Cardi B,4kYSro6naA4h99UJvo89HB,80,22239634.0,pop,"pop, rap"
Jazze Pha,1QkusyyiLCVP97x3TADKV9,43,5574.0,atl hip hop,atl hip hop
Caribou,4aEnNH9PuU1HF3TsZTru54,55,646435.0,alternative dance,"alternative dance, art pop, electronica, folktronica, indietronica, intelligent dance music, trip hop"
Carly Rae Jepsen,6sFIWsNpZYqfjUpaCgueju,72,5254411.0,canadian pop,"canadian pop, dance pop, pop"
Carmen Twillie,6O3ZB5Cz5CNT3wQWouKcNJ,48,9062.0,movie tunes,movie tunes
Carnage,7CCjtD0hCK005Bvg2WG1a7,52,314465.0,edm,"edm, electro house, electronic trap"
Carnifex,4nqY8hkQNkHaDq4fdVxdYr,42,233001.0,blackened deathcore,"blackened deathcore, deathcore, melodic metalcore, metalcore, symphonic deathcore"
Carole King,319yZVtYM9MBGqmSQnMyY6,61,1446136.0,brill building pop,"brill building pop, classic rock, folk, folk rock, mellow gold, singer-songwriter, soft rock"
Caroline Rose,06W84OT2eFUNVwG85UsxJw,47,113984.0,indie pop,"indie pop, indie surf, vermont indie"
Carpenter Brut,1l2oLiukA9i5jEtIyNWIEP,55,396762.0,cyberpunk,"cyberpunk, darksynth, synthwave"
Cashmere Cat,2LZDXcxJWgsJfKXZv9a5eG,53,323596.0,downtempo,"downtempo, electropop, shiver pop"
Cass McCombs,2iUVQjheBnvOt8vaBrxXJz,49,159130.0,baroque pop,"baroque pop, chamber pop, indie rock, neo-psychedelic, singer-songwriter"
Cast in Blood,5iL6f6zeLin39yGZ17MU8S,6,1470.0,connecticut hardcore,connecticut hardcore
Catbite,5ZymRXV10TmuDovZVrx2RP,24,11325.0,modern ska punk,"modern ska punk, ska punk"
Catching Cairo,1MW1wqNtF2hNgsPfGDhrHB,48,2770.0,uk contemporary r&b,uk contemporary r&b
Catfish and the Bottlemen,2xaAOVImG2O6lURwqperlD,62,1002030.0,modern alternative rock,"modern alternative rock, modern rock, stomp pop, welsh rock"
Cattle Decapitation,67ZMMtA88DDO0gTuRrzGjn,46,210079.0,american grindcore,"american grindcore, brutal death metal, death metal, deathcore, deathgrind, goregrind, grindcore, technical death metal, technical grindcore"
Cbdb,0Rt9ML8x5r1DFhSPAJhbwr,36,14493.0,jam band,jam band
Cece Coakley,41cBCgJoK9bpY0Qy2SWIRN,36,14065.0,gen z singer-songwriter,gen z singer-songwriter
Cecil Otter,7iHLprNYoDYWZuCngv3SOY,31,18866.0,abstract hip hop,"abstract hip hop, minnesota hip hop"
Cemican,0hzhSWZR2nszVSKtN15qNj,31,27277.0,folk metal latinoamericano,"folk metal latinoamericano, mexican metal, mexican thrash metal"
Cephalic Carnage,4S2VWuUV0ei7LG0I8JDFww,21,39471.0,brutal death metal,"brutal death metal, death metal, deathgrind, denver metal, grindcore, technical death metal, technical grindcore"
Ceremony,5n3811iYeaFM01gSJMQuRH,36,63749.0,dreamo,"chaotic hardcore, dreamo, indie punk"
Chadwick Stokes,785rMkDH7JjOFN3NcBGDJM,41,19081.0,modern folk rock,modern folk rock
Champagne Drip,3mVwDyQRNVMy3ZNuTabf6f,45,68462.0,brostep,"brostep, glitch hop"
Chance the Rapper,1anyVhU62p31KFi8MEzkbf,72,5941850.0,chicago rap,"chicago rap, conscious hip hop, hip hop, pop rap, rap"
Channel Tres,4cUkGQyhLFqKHBtL58HYVp,61,277884.0,indie soul,"indie soul, la pop"
Chapel Of Disease,7FCvMREKd4Uuo3HsyX6uwk,12,12887.0,german death metal,"german death metal, grisly death metal"
CharlestheFirst,2FTj5ijy8lP59d2V9dHR6I,39,79757.0,glitch hop,"glitch hop, vapor twitch"
Charlie Burg,0ubGY2CcC0tvR0eE6hJaT8,54,192633.0,ann arbor indie,"ann arbor indie, bedroom soul"
Charlie Parker,4Ww5mwS7BWYjoZTUIrMHfC,50,577831.0,bebop,"bebop, contemporary post-bop, cool jazz, jazz, jazz saxophone, vocal jazz"
Charlie Puth,6VuMaDnrHyPL1p4EHjYLi7,81,21410950.0,pop,"pop, viral pop"
Charlotte Day Wilson,3GQboECxDT1xqPPWC30p7v,58,236306.0,alternative r&b,"alternative r&b, canadian contemporary r&b, indie soul"
Charly Bliss,7axA2bNeZsae6t2mgxoSFh,34,55314.0,bubblegrunge,"bubblegrunge, indie punk, modern power pop"
Cheat Codes,7DMveApC7UnC2NPfPvlHSU,66,2198372.0,edm,"edm, pop, pop dance"
Chee,18fX4a2lpLLHmvJO2a5NkA,33,24653.0,downtempo bass,"downtempo bass, glitch hop, halftime dnb, south african electronic"
Chelsea Cutler,5JMLG56F1X5mFmWNmS0iAp,67,691295.0,alt z,alt z
Chelsea Grin,4UgQ3EFa8fEeaIEg54uV5b,51,474740.0,deathcore,"deathcore, melodic metalcore, metalcore"
Chelsea Wolfe,6ZK2nrW8aCTg8Bid7I7N10,48,272517.0,dark pop,"dark pop, doomgaze, gaian doom, sacramento indie"
Cherry Glazerr,3pIGm1omCcHIb1juBNHspg,44,155995.0,bubblegrunge,"bubblegrunge, indie garage rock, indie punk, indie surf, la indie"
Chet Faker,6UcJxoeHWWWyT5HZP064om,60,368124.0,art pop,"art pop, indietronica"
Chevelle,56dO9zeHKuU5Gvfc2kxHNw,63,1779542.0,alternative metal,"alternative metal, christian rock, nu metal, post-grunge"
Chicano Batman,0LklyUMMUhpIjMgYHlV0hN,45,211011.0,la indie,"la indie, latinx alternative, psychedelic soul, tropical alternativo"
Chick Corea,5olDKSsFhhmwh8UCWwKtpq,50,340876.0,bebop,"bebop, contemporary post-bop, ecm-style jazz, electric bass, jazz, jazz funk, jazz fusion, jazz piano"
Chick Webb,7AgtFmxbJL1wDbp7yYrzQb,38,23437.0,big band,"big band, dixieland, harlem renaissance, jazz blues, jazz drums, swing, vintage jazz"
Chief $upreme,4mADBH1bN8alebB6pKjU9w,10,5402.0,canadian underground hip hop,canadian underground hip hop
Chief Keef,15iVAtD3s3FsQR4w1v6M0P,73,4119851.0,chicago bop,"chicago bop, chicago drill, chicago rap, drill, hip hop, rap, southern hip hop, trap"
Childish Gambino,73sIBHcqh3Z3NyqHKZ7FOL,78,11468635.0,atl hip hop,"atl hip hop, hip hop, rap"
Children Of Bodom,1xUhNgw4eJDZfvumIpcz1B,55,672495.0,alternative metal,"finnish death metal, finnish melodeath, groove metal, melodic death metal, metal, nu metal, power metal, speed metal"
Chimaira,0kO2SRhHlmMIeyJHfHy3c9,40,290643.0,alternative metal,"alternative metal, cleveland metal, groove metal, industrial metal, melodic metalcore, nu metal"
Chinese Football,65qWysYTXcTL8nqZzg84Hk,32,51129.0,chinese indie,"chinese indie, chinese post-rock, math rock, midwest emo, wuhan indie"
Chiodos,4ZIBrskTJWmkJUvM7uAu1o,47,309959.0,metalcore,"metalcore, neon pop punk, pop punk, post-hardcore, screamo"
Choking Victim,2E5ZgjjhiIZ1lrgGSRnKCe,37,84768.0,crack rock steady,"crack rock steady, folk punk, hardcore punk, punk, ska, ska punk"
Chon,2JFljHPanIjYy2QqfNYvC0,47,301791.0,instrumental math rock,"instrumental math rock, instrumental rock, progressive jazz fusion, san diego indie"
Chorus - Mulan,4KpdqBDU2C5gB3vhdojuqA,54,6485.0,movie tunes,movie tunes
Chris Brown,7bXgB6jMjp9ATFy66eO08Z,85,20642038.0,pop rap,"pop rap, r&b, rap"
Chris Cohen,2OYDcH3MLWeNjj7gQVUbEF,28,23448.0,experimental pop,"experimental pop, garage psych"
Chris Lake,5Igpc9iLZ3YGtKeYfSrrOE,64,290256.0,bass house,"bass house, edm, electro house, house, melbourne bounce, pop dance, progressive house, tech house"
Chris Lorenzo,7tm9Tuc70geXOOyKhtZHIj,59,102480.0,bass house,"bass house, house, tech house"
Chris Potter,4hdVPbHhsWAn2XTXVRJoxB,33,46974.0,contemporary post-bop,"contemporary post-bop, jazz, jazz saxophone"
Chris Potter Quartet,4UB4s0tpmYY4mDOvEfyi7G,3,4359.0,contemporary post-bop,jazz quartet
Chris Stapleton,4YLtscXsxbVgi031ovDDdh,79,6166628.0,contemporary country,"contemporary country, outlaw country"
Christian Borle,3mXvO1rdMCgdOYNiWeduWG,45,15700.0,broadway,"broadway, show tunes"
Christian Nielsen,482tFoPyYAl3JDPXHKGAQr,23,3400.0,danish electronic,danish electronic
Christian Smith,0Z2EpubIhxnq4B6PV0I8n3,29,30614.0,deep minimal techno,"deep minimal techno, minimal techno, swedish techno, techno"
"Christone ""Kingfish"" Ingram",5jMGnqJkgPaiJzwy5bOcYX,46,156768.0,modern blues,modern blues
Christopher Jackson,6sLwRSXSUF5JTUnQaFenyj,64,39931.0,broadway,"broadway, movie tunes, show tunes"
Christopher Larkin,13kMpt8IdcHcdxPLcJrgU2,56,107066.0,indie game soundtrack,"indie game soundtrack, oceania soundtrack"
Christopher Titus,1w1PH7gaaWtJd6pwywB9TJ,32,44523.0,comedy,comedy
Christopher Wilde,533HtQP5btWIZcKlHJtEWK,50,222708.0,post-teen pop,post-teen pop
Chronixx,2oZcMYiKpjaA2Et5mU3RPP,60,508088.0,dancehall,"dancehall, modern reggae"
Chuck Ragan,6iU0naWn1UgiTReoiXqPXI,37,82057.0,acoustic punk,"acoustic punk, folk punk"
Chumped,4Pl3rqbYgxbWaYhkIDsD3i,20,11141.0,bubblegrunge,"bubblegrunge, indie punk"
Chuuwee,6ZBnvCszokLW4YHZ50uHY8,43,99701.0,indie hip hop,"indie hip hop, sacramento hip hop, soul flow, underground hip hop"
Ciaran Lavery,7zOuMHqRJ6YOMnCGpLfuTU,37,39551.0,british singer-songwriter,"british singer-songwriter, irish singer-songwriter"
Cigarettes After Sex,1QAJqy2dA3ihHBFIHRphZj,80,8224692.0,ambient pop,"ambient pop, dream pop, el paso indie, shoegaze"
Circa Survive,11FY888Qctoy6YueCpFkXT,49,327507.0,dreamo,"dreamo, emo, philly indie, post-hardcore, progressive post-hardcore, screamo"
Citizen,0znuUIjvP0LXEslfaq0Nor,52,233047.0,alternative emo,"alternative emo, dreamo, emo, pop punk"
Citizen Cope,7enBrBojgBJuPPdqTq4Z5F,52,347940.0,alternative rock,alternative rock
City of Caterpillar,6zRqJkcK9YW5muISa2kwZR,21,20523.0,emo,"emo, midwest emo, screamo, skramz"
Civil Twilight,6i4aN0I3l7uldsLTjbZOF8,34,89282.0,cape town indie,"cape town indie, piano rock, south african rock"
Clams Casino,5vSQUyT33qxr1xAX2Tkf3A,64,248911.0,cloud rap,"cloud rap, experimental hip hop, instrumental hip hop, psychedelic hip hop, wonky"
Classixx,0vUTfcBDZZo2OUQJci5UNZ,41,71497.0,alternative dance,"alternative dance, electrofox, filter house, funktronica, indietronica, nu disco"
Claude VonStroke,5CYAFhywQTXdZmppCp0ukd,39,123143.0,bass house,"bass house, deep disco house, fidget house, house, minimal techno"
Clean Bandit,6MDME20pz9RveH9rEXvrOM,73,5297875.0,pop,"pop, uk dance, uk funky"
CloZee,1496XxkytEk26FUJLfpVZr,51,191766.0,downtempo bass,"downtempo bass, electra, glitch hop"
Cloonee,7MdlXmq2HViAJWo9cf30sR,53,106682.0,tech house,tech house
Closure in Moscow,4I1DvdLsieFgvgYbr8NRfh,37,66778.0,progressive post-hardcore,progressive post-hardcore
Cloud Nothings,6rnbB5fuUuCSsspvFsxIpT,38,163549.0,cleveland indie,"cleveland indie, indie punk, indie rock, lo-fi, modern power pop, noise pop, noise rock, popgaze"
Cloudchord,5EjKjFGvMmVUGCfAyDY2lG,42,23566.0,chillhop,chillhop
Clouds,3f0kobRhjLIHJna3UsEqim,22,13447.0,industrial techno,"industrial techno, scottish techno"
Clutch,161AC1AVRkIGIMxyj5djFQ,53,543857.0,funk metal,"funk metal, modern blues rock, southern metal, stoner metal, stoner rock"
Cobalt,2yawagTvYt4y9mXm0d3n3p,15,13768.0,drone metal,usbm
Cobra Skulls,3uXqKijByMgBlaqhMoaZRa,25,17680.0,folk punk,"folk punk, orgcore, punk 'n' roll"
Coco & Breezy,0Adbm5kzcPUxFybf9fhjgG,46,13338.0,soulful house,soulful house
Coco & Clair Clair,5FkMS3KgG0cjiRm250NFTJ,55,199826.0,cloud rap,cloud rap
Code Orange,6qtECqesbU29iftyeWmldK,47,195558.0,pennsylvania hardcore,"pennsylvania hardcore, pittsburgh metal, wrestling"
Codes,3FBxzgzGPs9XUfSYZgG1vX,25,10478.0,bass house,bass house
Coheed and Cambria,3utxjLheHaVEd9bPjQRsy8,58,648402.0,modern alternative rock,modern alternative rock
Cold,0Gw3a3BkWLwsMLFbOBmo6Q,49,440355.0,alternative metal,"alternative metal, industrial metal, nu metal, post-grunge"
Cold Cave,1ssulsHf3JrWakLxa8yFad,39,85064.0,dark post-punk,"dark post-punk, dark synthpop, grave wave, metropopolis, modern goth"
ColdWorld,0y9T7O1q6PyYt8fOSJfRm5,29,43732.0,ambient black metal,"ambient black metal, atmospheric black metal, autonomous black metal, black metal, blackgaze, depressive black metal, emotional black metal, german black metal, voidgaze"
Coldplay,4gzpq5DPGxSnKTe4SA8HAU,87,47519832.0,permanent wave,"permanent wave, pop"
Colony House,6R664N4cEza3eORSqKSgO4,51,201917.0,hopebeat,"hopebeat, pov: indie"
Com Truise,2wouN3QXejYa5tKetYdcVX,55,249328.0,chillwave,"chillwave, indietronica, vaporwave"
Combichrist,5556RAgwP70PnXbaUTGNbR,45,167026.0,aggrotech,"aggrotech, ebm, industrial metal, industrial rock"
Comeback Kid,67f7GZXNMGRn98lqrtIdrN,44,163587.0,canadian hardcore,"canadian hardcore, canadian punk, hardcore punk, melodic hardcore, melodic metalcore, modern melodic hardcore, skate punk"
Commix,6B7hlHWFBeEw2LGfcDM7OR,31,30214.0,drum and bass,"drum and bass, jungle, liquid funk, minimal dnb"
Common Rider,69T2QHCVGz2Y4hbkkVqbqi,31,22754.0,crack rock steady,"crack rock steady, folk punk, ska, ska punk"
Congo Natty,1NngQUSMHaauD7UjKuaH2W,38,67438.0,jungle,"jungle, ragga jungle"
Conor Oberst,2Z7gV3uEh1ckIaBzTUCE6R,46,156764.0,chamber pop,"chamber pop, indie rock, melancholia, omaha indie"
Conro,1BAdSa5cdtCNLbvT7gWmtJ,48,53636.0,canadian electronic,"canadian electronic, pop edm"
Consider the Source,0WtGrSjBiOilKsmhmlCwoW,19,18570.0,progressive jazz fusion,progressive jazz fusion
Conspirator,3I0qVfJS14Bkfm7N12POSg,8,8744.0,jam band,"jam band, jamtronica, livetronica"
Controlled Bleeding,1C2873p04QhCEFiHnmKKWF,10,8049.0,ambient industrial,"ambient industrial, dub metal, industrial, industrial rock, noise, power electronics"
Converge,7kHzfxMLtVHHb523s43rY1,43,199801.0,boston hardcore,"boston hardcore, chaotic hardcore, mathcore, metalcore, post-doom metal, post-hardcore, post-rock, sludge metal"
Corb Lund,2dIP3oiEt0xB8CrfSqN9Og,49,76622.0,alberta country,"alberta country, canadian contemporary country, canadian country, canadian singer-songwriter, cowboy western"
Cordae,0huGjMyP507tBCARyzSkrv,69,1984108.0,hip hop,"hip hop, pop rap, rap, trap, underground hip hop"
Corrosion Of Conformity,1BBIIH0h76KN8gYeXFcPjR,46,284823.0,alternative metal,"alternative metal, groove metal, industrial metal, north carolina metal, nu metal, old school thrash, sludge metal, stoner metal, stoner rock"
Cosmic Gate,6ySxYu68zTsO5ghsThpGtS,51,258289.0,edm,"german techno, german trance, progressive house, progressive trance, trance"
Costa Mee,4QxJy5AzNEBFtL1Fprppp5,46,17834.0,groove room,groove room
Counting Crows,0vEsuISMWAKNctLlUAhSZC,67,1710546.0,neo mellow,"neo mellow, pop rock, post-grunge, rock"
Cour T.,2800ldRznHIt29Q3cUdU5o,27,5293.0,brazilian bass,brazilian bass
Courtney Barnett,4OOlG5eBXSkSAAEeKjJb5Y,53,564576.0,art pop,"art pop, australian indie, chamber pop, indie pop, indie rock, melbourne indie, noise pop, seattle indie, singer-songwriter"
Cradle Of Filth,0NTSMFFapnyZfvmCwzcYPd,51,503490.0,black metal,"black metal, british black metal, gothic black metal, gothic metal, metal, symphonic black metal, symphonic metal"
Crankdat,5lCekoJW9jNq01B1wiqdAb,52,110358.0,dubstep,dubstep
Creeping Death,0m8C12hSt640ovLaxlsd5u,27,30327.0,texas death metal,texas death metal
Crippled Black Phoenix,6WEyPcf9ezhNLm1xOBjbwH,38,59535.0,gaian doom,"gaian doom, post-metal, post-rock, supergroup"
Crooked Colours,0aA1GTrIMutjIh4GlPPUVN,51,155555.0,vapor soul,vapor soul
"Crosby, Stills & Nash",2pdvghEHZJtgSXZ7cvNLou,58,1843631.0,album rock,"album rock, classic rock, country rock, folk, folk rock, heartland rock, mellow gold, rock, soft rock"
"Crosby, Stills, Nash & Young",1CYsQCypByMVgnv17qsSbQ,56,1598756.0,album rock,"album rock, classic rock, country rock, folk, folk rock, heartland rock, mellow gold, rock, roots rock, soft rock, supergroup"
Cross Canadian Ragweed,5Vz7hlMWR4OFye64dYoGm0,47,222926.0,classic oklahoma country,"classic oklahoma country, oklahoma country, outlaw country, red dirt"
Crown The Empire,2vKiJjsgjgqIECUyYeIVvO,53,508931.0,metalcore,"metalcore, pop punk, post-post-hardcore, trancecore"
Crumb,4kSGbjWGxTchKpIxXPJv0B,58,498431.0,neo-psychedelic,"indie garage rock, neo-psychedelic"
Crying,4RoIQHT4yJcA0ENhs8WLd4,31,27058.0,bitpop,"bitpop, bubblegrunge, diy emo, modern power pop"
Cryptopsy,29PgYwTelpNl6370XLqFtN,41,141528.0,black metal,"black metal, brutal death metal, canadian metal, death metal, quebec death metal, technical death metal, technical deathcore, technical melodic death metal, thrash metal"
Crystal Castles,7K3zpFXBvPcvzhj7zlGJdO,70,1861431.0,alternative dance,"alternative dance, bitpop, digital hardcore, indietronica, neo-synthpop, new rave, nintendocore"
Cult Leader,6WCWkB4bGX2HDsoyQb6KyL,25,33938.0,chaotic hardcore,"chaotic hardcore, mathcore, post-doom metal, post-metal, slc hardcore, sludge metal, sludgecore, utah metal"
Cult Of Luna,7E7fJJpdVgr1F3pfAfRtHe,35,126591.0,atmospheric sludge,"atmospheric post-metal, atmospheric sludge, drone metal, post-metal, progressive sludge, slayer, sludge metal, stoner metal, swedish doom metal, swedish progressive metal"
Culture Abuse,2GU1bGD3rTvxPNyBie1lqV,30,32594.0,indie punk,indie punk
Culture Club,6kz53iCdBSqhQCZ21CoLcc,62,1489547.0,new romantic,"new romantic, new wave, new wave pop, soft rock, synthpop"
Culture Shock,6lp2VnIRXXpC9Wz7hSX6RE,49,74193.0,dancefloor dnb,"dancefloor dnb, drum and bass, uk dnb"
Curren$y,6X8WdFjrNhXATMDSs26aCc,61,1053151.0,dirty south rap,"dirty south rap, new orleans rap, rap, southern hip hop"
Current Swell,1DCRoiKOntBEezKXznDca4,49,74608.0,reggae rock,"reggae rock, victoria bc indie"
Current Value,6B9SjvZNSQZkeJDH17oBSO,30,36063.0,darkstep,"darkstep, german dnb, neurofunk"
Currents,5pqvAI85RMxL9K0xHvSwGu,59,175097.0,melodic metalcore,"melodic metalcore, metalcore, progressive deathcore"
Cut Chemist,4743DlrFCsAlAV4N26Kdgh,38,87239.0,scratch,"scratch, trip hop, turntablism"
Cuz Lightyear,6xl2SrZDzQSJUYU9M1qkqL,16,3259.0,arkansas hip hop,arkansas hip hop
Cycles,3VqGpoIhVcMCzMmIDHXPDS,7,2769.0,jamtronica,jamtronica
Cydnee with a C,5a4kURAuZDYRjLfkJq3zQU,35,3284.0,atl trap,atl trap
Cymbals Eat Guitars,580mg2IiCqPs9dmDUkJj2x,19,26878.0,noise pop,"noise pop, noise rock"
Cynic,5nXldeedEas60jZnMi40p4,33,111264.0,death metal,"djent, florida death metal, jazz metal, miami metal, progressive metal, technical death metal"
Cyntax,4ZbjiLE1qucIP4GNT38uvr,17,1473.0,neurofunk,"neurofunk, neurostep"
D'Angelo,336vr2M3Va0FjyvB55lJEd,58,1191330.0,indie soul,"indie soul, neo soul, soul"
DANGERDOOM,0b3fYxnG6tlR0zLtBJd8DF,54,236880.0,alternative hip hop,"alternative hip hop, hip hop"
DARKSIDE,2933wDUojoQmvqSdTAE5NB,42,228478.0,downtempo,"downtempo, electronica"
DAVI,0VkkYZbmSXa7DLcNFsRver,36,21274.0,organic electronic,"organic electronic, organic house"
DISPATCH,6v4jPZO3UIDNJIgdxRxtr9,52,289653.0,jam band,"jam band, modern folk rock"
DJ ESCO,2J0JN7EFN10G1Tty6hX0AN,44,286368.0,atl hip hop,"atl hip hop, trap"
DJ Eezy,38xvPrs6zsTJuHmP7lsXRt,27,3239.0,beats,beats
DJ Fresh,6r20qOqY7qDWI0PPTxVMlC,55,293531.0,dancefloor dnb,"dancefloor dnb, drum and bass, uk dance"
DJ Hazard,04rhebO91K6xoiXE0XuDkh,34,57684.0,bass house,"bass house, drum and bass, jump up, jungle, ragga jungle"
DJ Hype,2MnM5JbezlOuVYlfx61Qc6,27,57248.0,drum and bass,"drum and bass, jungle, neurofunk, ragga jungle"
DJ Khaled,0QHgL1lAIqAw0HtD7YldmP,76,10487020.0,hip hop,"hip hop, miami hip hop, pop rap, rap"
DJ Logic,75GlHUh2Mr5IthCCRptIQV,18,4613.0,jazztronica,jazztronica
DJ Marky,1rd51IrbtX9DqoU0Zxu4TV,43,66222.0,brazilian dnb,"brazilian dnb, drum and bass, jazzy dnb, jungle, liquid funk, sambass"
DJ OG Uncle Skip,3BbyKFr0ezUecGOTFkaEUL,17,737.0,chopped and screwed,chopped and screwed
DJ Rap Jacks One,7ohE7fbNO4AugDGHujnhyc,2,120.0,beats,beats
DJ Scheme,1m7LSAMIB1BErIHYSOn32W,62,257856.0,viral rap,viral rap
DJ Seinfeld,37YzpfBeFju8QRZ3g0Ha1Q,54,79006.0,lo-fi house,lo-fi house
DJ Shadow,5CE2IfdYZEQGIDsfiRm8SI,61,580712.0,downtempo,"downtempo, electronica, instrumental hip hop, trip hop"
DJ Snake,540vIaP2JwjQb9dm3aArA4,76,8749531.0,edm,"edm, electronic trap, pop, pop dance"
DJ Sneak,5He9yPmPv0Du9hASUlTUjr,25,20870.0,acid house,"acid house, chicago house, classic house, deep house, disco house"
DJ Stan Nation,3k4g9UCIWv36ojTSmn6cfB,2,46.0,beats,beats
DJ Whoo Kid,75rSoy9VvZ5fhmAE2O4KL5,37,66130.0,nyc rap,nyc rap
DJ Zinc,1cwlYsgHBYvLzT4C24AliQ,48,58823.0,bass house,"bass house, drum and bass, jump up, jungle, old school bassline, uk dance, uk garage"
